task_id,task_type,zone,created_at,sla_tier,sla_deadline,status,duration_mins,dwell_time_mins,completed_at,appointment_id,assigned_worker,priority_score
TSK-0001647,cycle-count,A,2026-02-24 16:18,economy,2026-02-25 16:18,completed,19,35,2026-02-24 16:53,APT-000469,WKR-001,
TSK-0001648,putaway,C,2026-02-24 13:21,economy,2026-02-25 13:21,completed,14,29,2026-02-24 13:50,APT-000470,WKR-037,
TSK-0001649,unload,C,2026-02-24 14:18,urgent,2026-02-24 18:18,completed,21,44,2026-02-24 15:02,APT-000470,WKR-015,
TSK-0001650,putaway,A,2026-02-24 10:01,urgent,2026-02-24 14:01,completed,21,40,2026-02-24 10:41,APT-000471,WKR-044,
TSK-0001651,pick,C,2026-02-24 09:32,urgent,2026-02-24 13:32,completed,7,14,2026-02-24 09:46,APT-000471,WKR-018,
TSK-0001652,pick,C,2026-02-24 09:17,standard,2026-02-24 17:17,completed,5,21,2026-02-24 09:38,APT-000471,WKR-026,
TSK-0001653,unload,A,2026-02-24 10:23,standard,2026-02-24 18:23,completed,21,40,2026-02-24 11:03,APT-000471,WKR-016,
TSK-0001654,unload,A,2026-02-24 09:45,urgent,2026-02-24 13:45,completed,7,9,2026-02-24 09:54,APT-000471,WKR-039,
TSK-0001655,replenishment,C,2026-02-24 16:28,economy,2026-02-25 16:28,completed,26,46,2026-02-24 17:14,APT-000472,WKR-022,
TSK-0001656,cycle-count,B,2026-02-24 16:31,standard,2026-02-25 00:31,completed,20,28,2026-02-24 16:59,APT-000472,WKR-025,
TSK-0001657,putaway,B,2026-02-24 16:24,economy,2026-02-25 16:24,completed,7,21,2026-02-24 16:45,APT-000472,WKR-048,
TSK-0001658,unload,B,2026-02-24 16:56,critical,2026-02-24 18:56,completed,30,30,2026-02-24 17:26,APT-000472,WKR-053,
TSK-0001659,putaway,B,2026-02-24 16:28,standard,2026-02-25 00:28,completed,3,6,2026-02-24 16:34,APT-000472,WKR-012,
TSK-0001660,putaway,C,2026-02-24 21:08,standard,2026-02-25 05:08,completed,16,33,2026-02-24 21:41,APT-000473,WKR-021,
TSK-0001661,unload,C,2026-02-24 22:52,standard,2026-02-25 06:52,completed,22,40,2026-02-24 23:32,APT-000473,WKR-050,
TSK-0001662,putaway,C,2026-02-24 21:23,standard,2026-02-25 05:23,completed,11,19,2026-02-24 21:42,APT-000473,WKR-037,
TSK-0001663,pick,A,2026-02-24 22:19,standard,2026-02-25 06:19,pending,11,15,,APT-000473,WKR-051,
TSK-0001664,unload,C,2026-02-24 22:42,standard,2026-02-25 06:42,completed,32,39,2026-02-24 23:21,APT-000473,WKR-024,
TSK-0001665,pick,C,2026-02-24 18:17,urgent,2026-02-24 22:17,completed,10,12,2026-02-24 18:29,APT-000474,WKR-024,
TSK-0001666,replenishment,D,2026-02-24 18:05,standard,2026-02-25 02:05,pending,20,159,,APT-000474,WKR-054,
TSK-0001667,unload,C,2026-02-24 11:33,standard,2026-02-24 19:33,pending,27,39,,APT-000475,WKR-042,
TSK-0001668,putaway,C,2026-02-24 10:48,economy,2026-02-25 10:48,completed,13,21,2026-02-24 11:09,APT-000475,WKR-030,
TSK-0001669,cycle-count,A,2026-02-24 11:46,standard,2026-02-24 19:46,completed,28,49,2026-02-24 12:35,APT-000475,WKR-008,
TSK-0001670,putaway,C,2026-02-24 10:27,standard,2026-02-24 18:27,completed,16,19,2026-02-24 10:46,APT-000475,WKR-003,
TSK-0001671,cycle-count,C,2026-02-24 14:26,urgent,2026-02-24 18:26,completed,13,24,2026-02-24 14:50,APT-000476,WKR-036,
TSK-0001672,pick,C,2026-02-24 14:14,urgent,2026-02-24 18:14,completed,6,19,2026-02-24 14:33,APT-000476,WKR-058,
TSK-0001673,pick,B,2026-02-24 14:33,economy,2026-02-25 14:33,completed,10,28,2026-02-24 15:01,APT-000476,WKR-022,
TSK-0001674,putaway,A,2026-02-24 12:57,standard,2026-02-24 20:57,completed,14,21,2026-02-24 13:18,APT-000477,WKR-041,
TSK-0001675,replenishment,A,2026-02-24 12:20,urgent,2026-02-24 16:20,completed,19,30,2026-02-24 12:50,APT-000477,WKR-004,
TSK-0001676,cycle-count,A,2026-02-24 12:57,critical,2026-02-24 14:57,completed,10,28,2026-02-24 13:25,APT-000477,WKR-027,
TSK-0001677,QC,D,2026-02-24 12:41,standard,2026-02-24 20:41,completed,9,21,2026-02-24 13:02,APT-000477,WKR-027,
TSK-0001678,putaway,B,2026-02-24 10:37,critical,2026-02-24 12:37,exception,15,379,,APT-000478,WKR-035,
TSK-0001679,replenishment,D,2026-02-24 11:03,standard,2026-02-24 19:03,completed,28,51,2026-02-24 11:54,APT-000478,WKR-027,
TSK-0001680,unload,B,2026-02-24 13:11,standard,2026-02-24 21:11,completed,16,26,2026-02-24 13:37,APT-000479,WKR-016,
TSK-0001681,putaway,B,2026-02-24 13:45,economy,2026-02-25 13:45,completed,12,19,2026-02-24 14:04,APT-000479,WKR-018,
TSK-0001682,pick,D,2026-02-24 13:41,urgent,2026-02-24 17:41,pending,13,175,,APT-000479,WKR-015,
TSK-0001683,putaway,B,2026-02-24 13:11,economy,2026-02-25 13:11,completed,13,31,2026-02-24 13:42,APT-000479,WKR-037,
TSK-0001684,QC,D,2026-02-24 07:21,standard,2026-02-24 15:21,completed,21,39,2026-02-24 08:00,APT-000480,WKR-016,
TSK-0001685,QC,C,2026-02-24 07:52,economy,2026-02-25 07:52,completed,9,13,2026-02-24 08:05,APT-000480,WKR-046,
TSK-0001686,putaway,C,2026-02-24 12:59,economy,2026-02-25 12:59,completed,12,14,2026-02-24 13:13,APT-000481,WKR-014,
TSK-0001687,unload,C,2026-02-24 14:04,standard,2026-02-24 22:04,completed,22,34,2026-02-24 14:38,APT-000481,WKR-028,
TSK-0001688,replenishment,A,2026-02-24 12:31,urgent,2026-02-24 16:31,completed,12,17,2026-02-24 12:48,APT-000481,WKR-013,
TSK-0001689,replenishment,A,2026-02-24 13:49,standard,2026-02-24 21:49,completed,24,33,2026-02-24 14:22,APT-000481,WKR-053,
TSK-0001690,putaway,C,2026-02-24 13:16,standard,2026-02-24 21:16,completed,13,20,2026-02-24 13:36,APT-000481,WKR-023,
TSK-0001691,QC,C,2026-02-24 13:38,urgent,2026-02-24 17:38,completed,5,20,2026-02-24 13:58,APT-000482,WKR-006,
TSK-0001692,pick,D,2026-02-24 13:13,urgent,2026-02-24 17:13,completed,8,13,2026-02-24 13:26,APT-000482,WKR-016,
TSK-0001693,QC,C,2026-02-24 13:54,economy,2026-02-25 13:54,completed,10,22,2026-02-24 14:16,APT-000483,WKR-014,
TSK-0001694,cycle-count,C,2026-02-24 14:33,standard,2026-02-24 22:33,completed,4,5,2026-02-24 14:38,APT-000483,WKR-007,
TSK-0001695,replenishment,D,2026-02-24 13:51,critical,2026-02-24 15:51,completed,14,20,2026-02-24 14:11,APT-000483,WKR-002,
TSK-0001696,unload,B,2026-02-24 14:24,standard,2026-02-24 22:24,completed,23,37,2026-02-24 15:01,APT-000483,WKR-026,
TSK-0001697,unload,D,2026-02-24 13:16,standard,2026-02-24 21:16,completed,25,48,2026-02-24 14:04,APT-000484,WKR-045,
TSK-0001698,replenishment,B,2026-02-24 14:08,standard,2026-02-24 22:08,completed,11,17,2026-02-24 14:25,APT-000484,WKR-039,
TSK-0001699,pick,C,2026-02-24 14:08,standard,2026-02-24 22:08,completed,9,30,2026-02-24 14:38,APT-000484,WKR-051,
TSK-0001700,pick,D,2026-02-25 19:40,urgent,2026-02-25 23:40,completed,11,26,2026-02-25 20:06,APT-000485,WKR-003,
TSK-0001701,putaway,D,2026-02-25 18:57,urgent,2026-02-25 22:57,completed,8,24,2026-02-25 19:21,APT-000485,WKR-025,
TSK-0001702,unload,C,2026-02-25 15:41,economy,2026-02-26 15:41,completed,27,50,2026-02-25 16:31,APT-000486,WKR-045,
TSK-0001703,putaway,C,2026-02-25 15:48,standard,2026-02-25 23:48,completed,18,28,2026-02-25 16:16,APT-000486,WKR-051,
TSK-0001704,pick,D,2026-02-25 13:49,standard,2026-02-25 21:49,completed,10,25,2026-02-25 14:14,APT-000487,WKR-046,
TSK-0001705,replenishment,B,2026-02-25 12:51,standard,2026-02-25 20:51,completed,17,38,2026-02-25 13:29,APT-000487,WKR-030,
TSK-0001706,replenishment,A,2026-02-25 13:14,urgent,2026-02-25 17:14,completed,16,35,2026-02-25 13:49,APT-000487,WKR-046,
TSK-0001707,unload,A,2026-02-25 14:04,critical,2026-02-25 16:04,completed,11,30,2026-02-25 14:34,APT-000488,WKR-030,
TSK-0001708,pick,D,2026-02-25 14:29,urgent,2026-02-25 18:29,completed,9,19,2026-02-25 14:48,APT-000488,WKR-017,
TSK-0001709,pick,D,2026-02-25 15:25,standard,2026-02-25 23:25,completed,8,19,2026-02-25 15:44,APT-000488,WKR-053,
TSK-0001710,pick,D,2026-02-25 15:01,economy,2026-02-26 15:01,completed,5,27,2026-02-25 15:28,APT-000488,WKR-037,
TSK-0001711,cycle-count,D,2026-02-25 14:16,critical,2026-02-25 16:16,completed,6,9,2026-02-25 14:25,APT-000488,WKR-018,
TSK-0001712,QC,D,2026-02-25 16:27,standard,2026-02-26 00:27,completed,11,29,2026-02-25 16:56,APT-000489,WKR-035,
TSK-0001713,putaway,D,2026-02-25 17:23,urgent,2026-02-25 21:23,completed,14,21,2026-02-25 17:44,APT-000489,WKR-035,
TSK-0001714,putaway,D,2026-02-25 15:37,economy,2026-02-26 15:37,completed,6,17,2026-02-25 15:54,APT-000489,WKR-048,
TSK-0001715,unload,A,2026-02-25 12:27,standard,2026-02-25 20:27,completed,20,45,2026-02-25 13:12,APT-000490,WKR-042,
TSK-0001716,replenishment,C,2026-02-25 11:50,urgent,2026-02-25 15:50,completed,15,21,2026-02-25 12:11,APT-000490,WKR-004,
TSK-0001717,unload,A,2026-02-25 10:35,urgent,2026-02-25 14:35,completed,14,25,2026-02-25 11:00,APT-000490,WKR-040,
TSK-0001718,putaway,A,2026-02-25 11:59,standard,2026-02-25 19:59,completed,8,26,2026-02-25 12:25,APT-000490,WKR-029,
TSK-0001719,putaway,A,2026-02-25 11:07,critical,2026-02-25 13:07,completed,9,27,2026-02-25 11:34,APT-000490,WKR-006,
TSK-0001720,pick,B,2026-02-25 16:35,standard,2026-02-26 00:35,exception,9,100,,APT-000491,WKR-020,
TSK-0001721,QC,D,2026-02-25 16:37,urgent,2026-02-25 20:37,completed,13,18,2026-02-25 16:55,APT-000491,WKR-020,
TSK-0001722,putaway,D,2026-02-25 11:01,standard,2026-02-25 19:01,completed,17,27,2026-02-25 11:28,APT-000492,WKR-047,
TSK-0001723,pick,A,2026-02-25 10:28,critical,2026-02-25 12:28,completed,10,24,2026-02-25 10:52,APT-000492,WKR-046,
TSK-0001724,pick,D,2026-02-25 10:24,urgent,2026-02-25 14:24,completed,10,18,2026-02-25 10:42,APT-000492,WKR-015,
TSK-0001725,QC,C,2026-02-25 09:42,standard,2026-02-25 17:42,completed,12,15,2026-02-25 09:57,APT-000492,WKR-055,
TSK-0001726,unload,C,2026-02-25 18:57,economy,2026-02-26 18:57,completed,23,37,2026-02-25 19:34,APT-000493,WKR-024,
TSK-0001727,unload,C,2026-02-25 18:19,urgent,2026-02-25 22:19,completed,33,39,2026-02-25 18:58,APT-000493,WKR-045,
TSK-0001728,putaway,C,2026-02-25 18:39,standard,2026-02-26 02:39,completed,11,35,2026-02-25 19:14,APT-000493,WKR-016,
TSK-0001729,pick,D,2026-02-25 19:52,standard,2026-02-26 03:52,completed,6,11,2026-02-25 20:03,APT-000493,WKR-020,
TSK-0001730,replenishment,A,2026-02-25 19:08,standard,2026-02-26 03:08,pending,27,90,,APT-000493,WKR-014,
TSK-0001731,pick,D,2026-02-25 22:01,critical,2026-02-26 00:01,completed,7,9,2026-02-25 22:10,APT-000494,WKR-038,
TSK-0001732,putaway,C,2026-02-25 22:23,economy,2026-02-26 22:23,completed,4,24,2026-02-25 22:47,APT-000494,WKR-009,
TSK-0001733,unload,C,2026-02-25 23:15,urgent,2026-02-26 03:15,completed,34,55,2026-02-26 00:10,APT-000494,WKR-050,
TSK-0001734,pick,B,2026-02-25 22:16,economy,2026-02-26 22:16,completed,7,23,2026-02-25 22:39,APT-000494,WKR-048,
TSK-0001735,replenishment,A,2026-02-25 09:27,urgent,2026-02-25 13:27,completed,9,23,2026-02-25 09:50,APT-000495,WKR-025,
TSK-0001736,pick,C,2026-02-25 10:20,urgent,2026-02-25 14:20,completed,4,16,2026-02-25 10:36,APT-000495,WKR-059,
TSK-0001737,unload,C,2026-02-25 11:02,standard,2026-02-25 19:02,completed,17,32,2026-02-25 11:34,APT-000495,WKR-001,
TSK-0001738,unload,A,2026-02-25 08:07,critical,2026-02-25 10:07,completed,23,46,2026-02-25 08:53,APT-000496,WKR-050,
TSK-0001739,putaway,A,2026-02-25 08:08,economy,2026-02-26 08:08,exception,12,364,,APT-000496,WKR-052,
TSK-0001740,QC,D,2026-02-25 13:15,economy,2026-02-26 13:15,completed,16,29,2026-02-25 13:44,APT-000497,WKR-024,
TSK-0001741,putaway,D,2026-02-25 13:11,standard,2026-02-25 21:11,completed,15,28,2026-02-25 13:39,APT-000497,WKR-046,
TSK-0001742,cycle-count,B,2026-02-25 06:17,standard,2026-02-25 14:17,completed,25,33,2026-02-25 06:50,APT-000498,WKR-037,
TSK-0001743,putaway,B,2026-02-25 06:30,standard,2026-02-25 14:30,completed,19,42,2026-02-25 07:12,APT-000498,WKR-010,
TSK-0001744,putaway,B,2026-02-25 08:01,economy,2026-02-26 08:01,completed,10,27,2026-02-25 08:28,APT-000498,WKR-046,
TSK-0001745,putaway,B,2026-02-25 06:38,urgent,2026-02-25 10:38,completed,10,10,2026-02-25 06:48,APT-000498,WKR-024,
TSK-0001746,pick,A,2026-02-25 16:21,standard,2026-02-26 00:21,completed,11,14,2026-02-25 16:35,APT-000499,WKR-013,
TSK-0001747,pick,A,2026-02-25 16:50,urgent,2026-02-25 20:50,completed,10,24,2026-02-25 17:14,APT-000499,WKR-035,
TSK-0001748,unload,A,2026-02-25 14:37,economy,2026-02-26 14:37,completed,22,31,2026-02-25 15:08,APT-000500,WKR-001,
TSK-0001749,putaway,A,2026-02-25 15:17,standard,2026-02-25 23:17,completed,20,24,2026-02-25 15:41,APT-000500,WKR-003,
TSK-0001750,putaway,A,2026-02-25 15:14,standard,2026-02-25 23:14,completed,14,19,2026-02-25 15:33,APT-000500,WKR-016,
TSK-0001751,pick,C,2026-02-25 15:10,urgent,2026-02-25 19:10,completed,10,30,2026-02-25 15:40,APT-000500,WKR-018,
TSK-0001752,unload,A,2026-02-25 15:02,standard,2026-02-25 23:02,completed,12,24,2026-02-25 15:26,APT-000500,WKR-054,
TSK-0001753,unload,B,2026-02-25 16:01,standard,2026-02-26 00:01,pending,31,170,,APT-000501,WKR-030,
TSK-0001754,putaway,B,2026-02-25 17:06,urgent,2026-02-25 21:06,pending,7,128,,APT-000501,WKR-031,
TSK-0001755,QC,D,2026-02-25 16:49,economy,2026-02-26 16:49,completed,22,38,2026-02-25 17:27,APT-000501,WKR-046,
TSK-0001756,putaway,A,2026-02-25 11:09,standard,2026-02-25 19:09,completed,11,31,2026-02-25 11:40,APT-000502,WKR-055,
TSK-0001757,QC,C,2026-02-25 11:43,critical,2026-02-25 13:43,completed,4,24,2026-02-25 12:07,APT-000502,WKR-005,
TSK-0001758,unload,A,2026-02-25 10:52,urgent,2026-02-25 14:52,completed,34,48,2026-02-25 11:40,APT-000502,WKR-023,
TSK-0001759,putaway,A,2026-02-25 11:53,economy,2026-02-26 11:53,completed,11,27,2026-02-25 12:20,APT-000502,WKR-004,
TSK-0001760,pick,D,2026-02-25 11:49,economy,2026-02-26 11:49,exception,10,158,,APT-000503,WKR-010,
TSK-0001761,pick,A,2026-02-25 12:17,critical,2026-02-25 14:17,completed,8,10,2026-02-25 12:27,APT-000503,WKR-027,
TSK-0001762,pick,D,2026-02-25 12:15,economy,2026-02-26 12:15,completed,4,11,2026-02-25 12:26,APT-000503,WKR-037,
TSK-0001763,cycle-count,D,2026-02-25 11:59,urgent,2026-02-25 15:59,completed,20,35,2026-02-25 12:34,APT-000503,WKR-042,
TSK-0001764,unload,A,2026-02-25 13:13,economy,2026-02-26 13:13,completed,27,51,2026-02-25 14:04,APT-000503,WKR-049,
TSK-0001765,pick,B,2026-02-25 09:44,standard,2026-02-25 17:44,pending,12,117,,APT-000504,WKR-029,
TSK-0001766,unload,C,2026-02-25 10:59,economy,2026-02-26 10:59,completed,27,36,2026-02-25 11:35,APT-000504,WKR-020,
TSK-0001767,putaway,C,2026-02-25 10:44,critical,2026-02-25 12:44,completed,12,31,2026-02-25 11:15,APT-000504,WKR-015,
TSK-0001768,putaway,C,2026-02-25 11:24,standard,2026-02-25 19:24,completed,22,37,2026-02-25 12:01,APT-000504,WKR-047,
TSK-0001769,putaway,C,2026-02-25 13:02,economy,2026-02-26 13:02,completed,12,31,2026-02-25 13:33,APT-000505,WKR-017,
TSK-0001770,pick,D,2026-02-25 13:47,economy,2026-02-26 13:47,exception,8,337,,APT-000505,WKR-024,
TSK-0001771,pick,B,2026-02-25 13:59,standard,2026-02-25 21:59,completed,13,29,2026-02-25 14:28,APT-000505,WKR-044,
TSK-0001772,putaway,C,2026-02-25 12:34,urgent,2026-02-25 16:34,completed,11,29,2026-02-25 13:03,APT-000505,WKR-059,
TSK-0001773,unload,A,2026-02-25 12:04,urgent,2026-02-25 16:04,completed,25,39,2026-02-25 12:43,APT-000506,WKR-034,
TSK-0001774,putaway,A,2026-02-25 11:05,economy,2026-02-26 11:05,completed,17,18,2026-02-25 11:23,APT-000506,WKR-005,
TSK-0001775,pick,B,2026-02-25 11:34,economy,2026-02-26 11:34,completed,6,10,2026-02-25 11:44,APT-000506,WKR-054,
TSK-0001776,unload,A,2026-02-25 12:08,standard,2026-02-25 20:08,completed,31,46,2026-02-25 12:54,APT-000506,WKR-052,
TSK-0001777,replenishment,A,2026-02-25 11:55,economy,2026-02-26 11:55,pending,12,76,,APT-000506,WKR-034,
TSK-0001778,pick,D,2026-02-25 11:59,urgent,2026-02-25 15:59,completed,8,33,2026-02-25 12:32,APT-000507,WKR-006,
TSK-0001779,pick,A,2026-02-25 13:07,economy,2026-02-26 13:07,completed,7,10,2026-02-25 13:17,APT-000507,WKR-039,
TSK-0001780,pick,C,2026-02-25 13:51,standard,2026-02-25 21:51,completed,10,13,2026-02-25 14:04,APT-000508,WKR-046,
TSK-0001781,unload,B,2026-02-25 12:53,standard,2026-02-25 20:53,completed,30,46,2026-02-25 13:39,APT-000508,WKR-051,
TSK-0001782,replenishment,A,2026-02-25 13:25,critical,2026-02-25 15:25,completed,14,18,2026-02-25 13:43,APT-000508,WKR-046,
TSK-0001783,putaway,B,2026-02-25 13:02,standard,2026-02-25 21:02,completed,11,36,2026-02-25 13:38,APT-000508,WKR-053,
TSK-0001784,unload,A,2026-02-25 12:39,standard,2026-02-25 20:39,completed,24,36,2026-02-25 13:15,APT-000509,WKR-001,
TSK-0001785,unload,A,2026-02-25 12:00,standard,2026-02-25 20:00,completed,26,37,2026-02-25 12:37,APT-000509,WKR-038,
TSK-0001786,pick,B,2026-02-26 17:10,critical,2026-02-26 19:10,pending,6,83,,APT-000510,WKR-027,
TSK-0001787,replenishment,C,2026-02-26 16:11,standard,2026-02-27 00:11,completed,23,28,2026-02-26 16:39,APT-000510,WKR-047,
TSK-0001788,pick,C,2026-02-26 15:52,economy,2026-02-27 15:52,completed,11,28,2026-02-26 16:20,APT-000510,WKR-010,
TSK-0001789,unload,B,2026-02-26 15:45,standard,2026-02-26 23:45,completed,22,34,2026-02-26 16:19,APT-000511,WKR-006,
TSK-0001790,unload,B,2026-02-26 15:12,standard,2026-02-26 23:12,completed,7,11,2026-02-26 15:23,APT-000511,WKR-056,
TSK-0001791,unload,D,2026-02-26 10:42,standard,2026-02-26 18:42,completed,36,48,2026-02-26 11:30,APT-000512,WKR-048,
TSK-0001792,unload,D,2026-02-26 11:27,economy,2026-02-27 11:27,completed,23,45,2026-02-26 12:12,APT-000512,WKR-047,
TSK-0001793,putaway,D,2026-02-26 12:16,standard,2026-02-26 20:16,completed,13,13,2026-02-26 12:29,APT-000512,WKR-060,
TSK-0001794,putaway,D,2026-02-26 11:53,economy,2026-02-27 11:53,completed,15,37,2026-02-26 12:30,APT-000512,WKR-038,
TSK-0001795,putaway,D,2026-02-26 11:44,standard,2026-02-26 19:44,completed,15,34,2026-02-26 12:18,APT-000512,WKR-007,
TSK-0001796,putaway,C,2026-02-26 11:51,standard,2026-02-26 19:51,completed,7,19,2026-02-26 12:10,APT-000513,WKR-009,
TSK-0001797,unload,C,2026-02-26 12:15,standard,2026-02-26 20:15,completed,20,34,2026-02-26 12:49,APT-000513,WKR-059,
TSK-0001798,pick,C,2026-02-26 13:19,standard,2026-02-26 21:19,completed,8,29,2026-02-26 13:48,APT-000513,WKR-024,
TSK-0001799,unload,A,2026-02-26 20:15,urgent,2026-02-27 00:15,completed,24,38,2026-02-26 20:53,APT-000514,WKR-046,
TSK-0001800,unload,A,2026-02-26 19:04,standard,2026-02-27 03:04,completed,26,33,2026-02-26 19:37,APT-000514,WKR-041,
TSK-0001801,pick,D,2026-02-26 22:09,urgent,2026-02-27 02:09,completed,7,26,2026-02-26 22:35,APT-000515,WKR-037,
TSK-0001802,putaway,B,2026-02-26 20:27,standard,2026-02-27 04:27,completed,7,11,2026-02-26 20:38,APT-000515,WKR-024,
TSK-0001803,pick,A,2026-02-26 21:06,standard,2026-02-27 05:06,completed,9,17,2026-02-26 21:23,APT-000515,WKR-016,
TSK-0001804,unload,B,2026-02-26 20:57,standard,2026-02-27 04:57,completed,24,43,2026-02-26 21:40,APT-000515,WKR-051,
TSK-0001805,putaway,B,2026-02-26 12:12,standard,2026-02-26 20:12,completed,8,8,2026-02-26 12:20,APT-000516,WKR-052,
TSK-0001806,putaway,B,2026-02-26 10:43,urgent,2026-02-26 14:43,completed,18,32,2026-02-26 11:15,APT-000516,WKR-047,
TSK-0001807,pick,A,2026-02-26 11:33,standard,2026-02-26 19:33,completed,10,31,2026-02-26 12:04,APT-000516,WKR-059,
TSK-0001808,pick,C,2026-02-26 10:32,standard,2026-02-26 18:32,exception,8,216,,APT-000516,WKR-006,
TSK-0001809,putaway,B,2026-02-26 14:33,standard,2026-02-26 22:33,completed,13,29,2026-02-26 15:02,APT-000517,WKR-035,
TSK-0001810,pick,D,2026-02-26 15:22,standard,2026-02-26 23:22,completed,13,20,2026-02-26 15:42,APT-000517,WKR-011,
TSK-0001811,QC,A,2026-02-26 15:46,standard,2026-02-26 23:46,completed,17,17,2026-02-26 16:03,APT-000517,WKR-038,
TSK-0001812,putaway,B,2026-02-26 14:18,urgent,2026-02-26 18:18,completed,8,18,2026-02-26 14:36,APT-000517,WKR-038,
TSK-0001813,QC,D,2026-02-26 15:35,standard,2026-02-26 23:35,completed,11,29,2026-02-26 16:04,APT-000518,WKR-024,
TSK-0001814,pick,B,2026-02-26 15:40,standard,2026-02-26 23:40,completed,5,22,2026-02-26 16:02,APT-000518,WKR-032,
TSK-0001815,cycle-count,C,2026-02-26 15:00,standard,2026-02-26 23:00,completed,21,46,2026-02-26 15:46,APT-000518,WKR-007,
TSK-0001816,pick,A,2026-02-26 15:06,economy,2026-02-27 15:06,completed,7,20,2026-02-26 15:26,APT-000518,WKR-014,
TSK-0001817,cycle-count,D,2026-02-26 13:08,economy,2026-02-27 13:08,completed,3,13,2026-02-26 13:21,APT-000519,WKR-044,
TSK-0001818,replenishment,D,2026-02-26 11:43,urgent,2026-02-26 15:43,completed,10,13,2026-02-26 11:56,APT-000519,WKR-054,
TSK-0001819,cycle-count,D,2026-02-26 16:42,economy,2026-02-27 16:42,completed,25,34,2026-02-26 17:16,APT-000520,WKR-029,
TSK-0001820,pick,B,2026-02-26 16:22,urgent,2026-02-26 20:22,completed,6,17,2026-02-26 16:39,APT-000520,WKR-023,
TSK-0001821,replenishment,C,2026-02-26 16:40,urgent,2026-02-26 20:40,completed,21,34,2026-02-26 17:14,APT-000520,WKR-057,
TSK-0001822,pick,C,2026-02-26 15:33,standard,2026-02-26 23:33,completed,11,17,2026-02-26 15:50,APT-000520,WKR-049,
TSK-0001823,pick,D,2026-02-26 10:34,standard,2026-02-26 18:34,completed,8,31,2026-02-26 11:05,APT-000521,WKR-006,
TSK-0001824,QC,B,2026-02-26 12:00,standard,2026-02-26 20:00,completed,11,22,2026-02-26 12:22,APT-000521,WKR-005,
TSK-0001825,unload,C,2026-02-26 12:07,urgent,2026-02-26 16:07,pending,20,92,,APT-000521,WKR-040,
TSK-0001826,putaway,C,2026-02-26 12:10,economy,2026-02-27 12:10,completed,13,18,2026-02-26 12:28,APT-000521,WKR-028,
TSK-0001827,pick,D,2026-02-26 10:57,standard,2026-02-26 18:57,pending,7,126,,APT-000521,WKR-008,
TSK-0001828,unload,D,2026-02-26 17:00,urgent,2026-02-26 21:00,completed,6,15,2026-02-26 17:15,APT-000522,WKR-040,
TSK-0001829,pick,B,2026-02-26 15:19,economy,2026-02-27 15:19,completed,12,37,2026-02-26 15:56,APT-000522,WKR-054,
TSK-0001830,unload,D,2026-02-26 15:53,critical,2026-02-26 17:53,completed,18,26,2026-02-26 16:19,APT-000522,WKR-037,
TSK-0001831,putaway,D,2026-02-26 16:05,critical,2026-02-26 18:05,completed,3,4,2026-02-26 16:09,APT-000522,WKR-011,
TSK-0001832,unload,C,2026-02-26 12:33,standard,2026-02-26 20:33,completed,28,43,2026-02-26 13:16,APT-000523,WKR-012,
TSK-0001833,replenishment,B,2026-02-26 13:05,urgent,2026-02-26 17:05,completed,16,18,2026-02-26 13:23,APT-000523,WKR-008,
TSK-0001834,cycle-count,D,2026-02-26 12:33,urgent,2026-02-26 16:33,exception,17,381,,APT-000523,WKR-039,
TSK-0001835,replenishment,B,2026-02-26 13:00,standard,2026-02-26 21:00,completed,15,17,2026-02-26 13:17,APT-000523,WKR-015,
TSK-0001836,putaway,B,2026-02-26 09:43,standard,2026-02-26 17:43,completed,8,33,2026-02-26 10:16,APT-000524,WKR-010,
TSK-0001837,pick,A,2026-02-26 09:13,urgent,2026-02-26 13:13,completed,5,5,2026-02-26 09:18,APT-000524,WKR-025,
