shipment_id,appointment_id,date,carrier_id,status,arrival_delay_mins,wait_time_mins,actual_unload_duration_mins,pallet_count
SHP-001645,APT-001645,2026-04-21,CAR-019,completed,0,8.0,35.1,7
SHP-001646,APT-001646,2026-04-21,CAR-016,completed,11.0,9.0,46.1,15
SHP-001647,APT-001647,2026-04-21,CAR-003,completed,1.4,14.8,65.6,22
SHP-001648,APT-001648,2026-04-21,CAR-011,completed,7.0,14.5,26.3,5
SHP-001649,APT-001649,2026-04-21,CAR-007,completed,0,11.2,56.8,49
SHP-001650,APT-001650,2026-04-21,CAR-022,completed,6.7,12.7,87.2,48
SHP-001651,APT-001651,2026-04-21,CAR-025,completed,43.4,10.9,82.7,36
SHP-001652,APT-001652,2026-04-21,CAR-016,completed,10.4,5.9,105.4,29
SHP-001653,APT-001653,2026-04-21,CAR-030,completed,0,19.3,70.0,51
SHP-001654,APT-001654,2026-04-21,CAR-016,completed,3.6,10.7,63.0,30
SHP-001655,APT-001655,2026-04-21,CAR-017,completed,0,16.1,83.5,41
SHP-001656,APT-001656,2026-04-21,CAR-027,completed,67.1,16.3,43.1,10
SHP-001657,APT-001657,2026-04-21,CAR-030,no_show,0,0,0,6
SHP-001658,APT-001658,2026-04-21,CAR-007,completed,0.7,6.2,42.5,1
SHP-001659,APT-001659,2026-04-21,CAR-002,completed,0,2.2,65.1,35
SHP-001660,APT-001660,2026-04-21,CAR-013,completed,5.0,7.1,74.4,43
SHP-001661,APT-001661,2026-04-21,CAR-008,completed,0,11.6,22.0,6
SHP-001662,APT-001662,2026-04-21,CAR-006,completed,1.8,18.5,62.0,13
SHP-001663,APT-001663,2026-04-21,CAR-029,completed,8.7,7.6,24.3,5
SHP-001664,APT-001664,2026-04-21,CAR-019,completed,8.4,23.2,87.2,38
SHP-001665,APT-001665,2026-04-22,CAR-013,completed,0.0,21.8,53.8,39
SHP-001666,APT-001666,2026-04-22,CAR-023,completed,51.2,26.7,44.4,7
SHP-001667,APT-001667,2026-04-22,CAR-019,completed,0,14.0,39.4,3
SHP-001668,APT-001668,2026-04-22,CAR-023,no_show,0,0,0,43
SHP-001669,APT-001669,2026-04-22,CAR-029,completed,71.8,35.9,45.2,24
SHP-001670,APT-001670,2026-04-22,CAR-008,completed,9.7,11.0,103.6,29
SHP-001671,APT-001671,2026-04-22,CAR-007,completed,1.9,17.3,23.8,2
SHP-001672,APT-001672,2026-04-22,CAR-024,completed,20.6,24.8,63.1,29
SHP-001673,APT-001673,2026-04-22,CAR-016,completed,0,11.4,110.3,43
SHP-001674,APT-001674,2026-04-22,CAR-001,completed,0,3.9,77.8,51
SHP-001675,APT-001675,2026-04-22,CAR-006,completed,0,6.8,88.7,46
SHP-001676,APT-001676,2026-04-22,CAR-030,completed,28.8,27.2,42.2,12
SHP-001677,APT-001677,2026-04-22,CAR-027,completed,0,12.5,22.7,9
SHP-001678,APT-001678,2026-04-22,CAR-009,no_show,0,0,0,37
SHP-001679,APT-001679,2026-04-22,CAR-015,completed,0,16.3,26.1,10
SHP-001680,APT-001680,2026-04-22,CAR-011,completed,13.6,8.7,108.5,35
SHP-001681,APT-001681,2026-04-22,CAR-027,completed,54.4,24.4,29.8,5
SHP-001682,APT-001682,2026-04-22,CAR-019,completed,0,6.4,38.0,6
SHP-001683,APT-001683,2026-04-22,CAR-027,completed,0,9.2,51.0,20
SHP-001684,APT-001684,2026-04-22,CAR-002,completed,1.6,9.3,43.5,26
SHP-001685,APT-001685,2026-04-22,CAR-012,completed,39.3,11.5,28.7,3
SHP-001686,APT-001686,2026-04-22,CAR-007,completed,0,14.8,36.8,4
SHP-001687,APT-001687,2026-04-22,CAR-006,completed,6.0,16.2,87.7,42
SHP-001688,APT-001688,2026-04-22,CAR-006,completed,0.7,12.9,65.1,13
SHP-001689,APT-001689,2026-04-22,CAR-026,completed,30.0,16.4,109.4,43
SHP-001690,APT-001690,2026-04-22,CAR-016,completed,0,6.4,29.9,10
SHP-001691,APT-001691,2026-04-22,CAR-007,completed,1.6,17.0,18.6,10
SHP-001692,APT-001692,2026-04-22,CAR-011,completed,0,5.0,39.2,20
SHP-001693,APT-001693,2026-04-22,CAR-030,completed,18.4,19.3,32.6,10
SHP-001694,APT-001694,2026-04-23,CAR-028,completed,4.3,21.3,44.8,22
SHP-001695,APT-001695,2026-04-23,CAR-023,completed,15.0,21.0,67.6,24
SHP-001696,APT-001696,2026-04-23,CAR-025,completed,39.1,29.0,37.5,20
SHP-001697,APT-001697,2026-04-23,CAR-023,completed,97.3,34.5,36.5,9
SHP-001698,APT-001698,2026-04-23,CAR-002,completed,0,15.6,35.6,9
SHP-001699,APT-001699,2026-04-23,CAR-026,completed,28.8,12.4,23.0,7
SHP-001700,APT-001700,2026-04-23,CAR-011,completed,22.5,6.6,73.5,30
SHP-001701,APT-001701,2026-04-23,CAR-027,completed,0,5.7,74.6,46
SHP-001702,APT-001702,2026-04-23,CAR-029,completed,16.2,9.4,59.8,13
SHP-001703,APT-001703,2026-04-23,CAR-004,completed,6.3,13.9,52.5,13
SHP-001704,APT-001704,2026-04-23,CAR-003,completed,0,2.4,88.3,33
SHP-001705,APT-001705,2026-04-23,CAR-001,completed,0,8.7,37.6,8
SHP-001706,APT-001706,2026-04-23,CAR-007,completed,0,5.4,85.0,48
SHP-001707,APT-001707,2026-04-23,CAR-017,completed,0,20.2,62.0,23
SHP-001708,APT-001708,2026-04-23,CAR-010,completed,0,13.7,42.0,9
SHP-001709,APT-001709,2026-04-23,CAR-021,completed,4.1,12.1,34.2,5
SHP-001710,APT-001710,2026-04-23,CAR-017,completed,7.5,3.8,27.0,3
SHP-001711,APT-001711,2026-04-23,CAR-015,completed,0,21.0,58.8,40
SHP-001712,APT-001712,2026-04-23,CAR-024,completed,31.1,22.1,43.8,22
SHP-001713,APT-001713,2026-04-23,CAR-015,completed,28.5,13.6,102.9,49
SHP-001714,APT-001714,2026-04-23,CAR-019,completed,0,6.6,18.7,6
SHP-001715,APT-001715,2026-04-23,CAR-002,completed,0,5.3,45.8,6
SHP-001716,APT-001716,2026-04-23,CAR-014,completed,8.8,23.0,98.5,47
SHP-001717,APT-001717,2026-04-23,CAR-005,no_show,0,0,0,13
SHP-001718,APT-001718,2026-04-23,CAR-020,completed,2.6,3.7,40.5,25
SHP-001719,APT-001719,2026-04-23,CAR-020,completed,2.8,4.2,43.6,2
SHP-001720,APT-001720,2026-04-23,CAR-015,completed,3.9,16.7,27.7,10
SHP-001721,APT-001721,2026-04-24,CAR-016,completed,0,17.8,52.0,12
SHP-001722,APT-001722,2026-04-24,CAR-026,completed,31.7,11.0,66.8,37
SHP-001723,APT-001723,2026-04-24,CAR-019,completed,0,12.2,30.1,4
SHP-001724,APT-001724,2026-04-24,CAR-024,completed,22.3,8.9,54.6,24
SHP-001725,APT-001725,2026-04-24,CAR-013,completed,10.9,23.3,66.9,13
SHP-001726,APT-001726,2026-04-24,CAR-015,completed,22.6,20.9,70.0,21
SHP-001727,APT-001727,2026-04-24,CAR-028,completed,35.6,11.6,117.3,37
SHP-001728,APT-001728,2026-04-24,CAR-005,completed,0.8,15.0,28.6,9
SHP-001729,APT-001729,2026-04-24,CAR-022,completed,2.4,18.8,45.3,15
SHP-001730,APT-001730,2026-04-24,CAR-005,completed,2.3,4.8,38.6,7
SHP-001731,APT-001731,2026-04-24,CAR-012,completed,0,9.9,37.6,10
SHP-001732,APT-001732,2026-04-24,CAR-020,completed,0,17.1,58.8,21
SHP-001733,APT-001733,2026-04-24,CAR-030,completed,15.4,16.3,43.7,3
SHP-001734,APT-001734,2026-04-24,CAR-018,completed,11.4,5.8,46.6,26
SHP-001735,APT-001735,2026-04-24,CAR-002,completed,0,16.4,38.1,22
SHP-001736,APT-001736,2026-04-24,CAR-010,completed,13.4,19.2,70.3,27
SHP-001737,APT-001737,2026-04-24,CAR-013,completed,10.8,22.6,44.0,20
SHP-001738,APT-001738,2026-04-24,CAR-018,completed,1.2,14.1,25.9,4
SHP-001739,APT-001739,2026-04-24,CAR-028,completed,9.7,13.2,24.3,8
SHP-001740,APT-001740,2026-04-24,CAR-024,completed,28.8,18.1,60.4,27
SHP-001741,APT-001741,2026-04-24,CAR-023,completed,4.1,10.5,61.7,19
SHP-001742,APT-001742,2026-04-24,CAR-020,completed,7.7,18.5,62.5,23
SHP-001743,APT-001743,2026-04-24,CAR-001,completed,2.3,16.2,29.4,2
SHP-001744,APT-001744,2026-04-24,CAR-014,completed,35.0,22.7,57.6,19
SHP-001745,APT-001745,2026-04-24,CAR-014,completed,0.4,5.0,63.6,32
SHP-001746,APT-001746,2026-04-24,CAR-016,completed,1.8,9.8,98.4,29
SHP-001747,APT-001747,2026-04-24,CAR-009,completed,0,5.0,40.0,16
SHP-001748,APT-001748,2026-04-25,CAR-004,completed,0.7,10.4,45.0,7
SHP-001749,APT-001749,2026-04-25,CAR-012,completed,35.0,17.6,81.7,38
SHP-001750,APT-001750,2026-04-25,CAR-003,completed,0,20.7,65.2,46
SHP-001751,APT-001751,2026-04-25,CAR-001,completed,0,4.9,60.8,29
SHP-001752,APT-001752,2026-04-25,CAR-005,completed,0,10.0,52.3,17
SHP-001753,APT-001753,2026-04-25,CAR-030,completed,0,16.3,95.2,32
SHP-001754,APT-001754,2026-04-25,CAR-030,completed,28.5,21.9,31.6,1
SHP-001755,APT-001755,2026-04-25,CAR-009,completed,6.1,10.1,40.5,24
SHP-001756,APT-001756,2026-04-25,CAR-029,completed,10.0,12.5,61.6,50
SHP-001757,APT-001757,2026-04-25,CAR-020,completed,12.5,8.3,33.7,1
SHP-001758,APT-001758,2026-04-25,CAR-013,completed,5.8,14.8,25.3,3
SHP-001759,APT-001759,2026-04-25,CAR-008,completed,12.5,16.6,71.1,29
SHP-001760,APT-001760,2026-04-25,CAR-028,completed,92.2,37.6,45.7,22
SHP-001761,APT-001761,2026-04-25,CAR-015,completed,10.0,20.5,68.5,42
SHP-001762,APT-001762,2026-04-25,CAR-005,completed,0,18.5,69.2,41
SHP-001763,APT-001763,2026-04-25,CAR-009,completed,18.0,8.5,106.4,31
SHP-001764,APT-001764,2026-04-26,CAR-014,no_show,0,0,0,4
SHP-001765,APT-001765,2026-04-26,CAR-021,completed,9.0,4.4,89.5,50
SHP-001766,APT-001766,2026-04-26,CAR-026,completed,2.7,6.9,117.8,39
SHP-001767,APT-001767,2026-04-26,CAR-023,completed,41.7,25.4,59.7,31
SHP-001768,APT-001768,2026-04-26,CAR-006,completed,2.4,20.0,37.1,21
SHP-001769,APT-001769,2026-04-26,CAR-006,completed,1.7,10.1,64.2,11
SHP-001770,APT-001770,2026-04-26,CAR-028,completed,42.0,16.9,100.8,46
SHP-001771,APT-001771,2026-04-27,CAR-021,completed,10.7,4.6,46.5,24
SHP-001772,APT-001772,2026-04-27,CAR-013,completed,33.4,21.5,91.9,36
SHP-001773,APT-001773,2026-04-27,CAR-029,completed,45.5,25.0,40.5,20
SHP-001774,APT-001774,2026-04-27,CAR-002,completed,1.2,8.0,59.9,13
SHP-001775,APT-001775,2026-04-27,CAR-029,completed,25.2,21.6,38.9,10
SHP-001776,APT-001776,2026-04-27,CAR-023,completed,131.8,38.6,36.4,15
SHP-001777,APT-001777,2026-04-27,CAR-026,completed,8.5,5.8,46.3,5
SHP-001778,APT-001778,2026-04-27,CAR-014,no_show,0,0,0,33
SHP-001779,APT-001779,2026-04-27,CAR-023,completed,38.4,25.5,31.9,12
SHP-001780,APT-001780,2026-04-27,CAR-020,completed,4.7,11.1,49.4,22
SHP-001781,APT-001781,2026-04-27,CAR-025,completed,59.5,14.6,57.9,19
SHP-001782,APT-001782,2026-04-27,CAR-030,completed,10.1,21.3,31.7,1
SHP-001783,APT-001783,2026-04-27,CAR-019,completed,0,4.9,61.4,19
SHP-001784,APT-001784,2026-04-27,CAR-013,completed,0,12.9,58.8,22
SHP-001785,APT-001785,2026-04-27,CAR-019,completed,4.9,13.6,67.5,25
SHP-001786,APT-001786,2026-04-27,CAR-025,completed,29.3,20.3,21.8,1
SHP-001787,APT-001787,2026-04-27,CAR-007,completed,1.3,3.4,46.9,4
SHP-001788,APT-001788,2026-04-27,CAR-028,completed,25.0,16.1,45.8,10
SHP-001789,APT-001789,2026-04-27,CAR-030,completed,37.7,12.7,80.9,27
SHP-001790,APT-001790,2026-04-27,CAR-015,completed,24.0,16.6,44.0,25
SHP-001791,APT-001791,2026-04-27,CAR-022,completed,0,16.8,25.4,3
SHP-001792,APT-001792,2026-04-27,CAR-026,completed,33.5,19.5,23.3,3
SHP-001793,APT-001793,2026-04-27,CAR-021,completed,5.2,13.4,73.0,21
SHP-001794,APT-001794,2026-04-27,CAR-026,completed,25.3,25.0,81.8,48
SHP-001795,APT-001795,2026-04-28,CAR-022,completed,14.8,13.0,70.1,38
SHP-001796,APT-001796,2026-04-28,CAR-010,completed,10.5,5.7,21.4,8
SHP-001797,APT-001797,2026-04-28,CAR-011,completed,17.4,24.8,26.2,4
SHP-001798,APT-001798,2026-04-28,CAR-014,completed,6.7,16.4,34.5,19
SHP-001799,APT-001799,2026-04-28,CAR-004,completed,0,16.3,35.0,6
SHP-001800,APT-001800,2026-04-28,CAR-030,completed,19.3,9.5,29.4,3
SHP-001801,APT-001801,2026-04-28,CAR-024,completed,18.4,8.6,61.9,18
SHP-001802,APT-001802,2026-04-28,CAR-022,completed,2.6,7.7,60.8,15
SHP-001803,APT-001803,2026-04-28,CAR-011,completed,0,3.5,53.8,16
SHP-001804,APT-001804,2026-04-28,CAR-024,completed,19.7,24.5,38.6,14
SHP-001805,APT-001805,2026-04-28,CAR-027,no_show,0,0,0,17
SHP-001806,APT-001806,2026-04-28,CAR-026,completed,21.8,9.7,113.8,45
SHP-001807,APT-001807,2026-04-28,CAR-025,no_show,0,0,0,45
SHP-001808,APT-001808,2026-04-28,CAR-003,no_show,0,0,0,5
SHP-001809,APT-001809,2026-04-28,CAR-023,completed,65.1,17.7,28.4,5
SHP-001810,APT-001810,2026-04-28,CAR-022,no_show,0,0,0,9
SHP-001811,APT-001811,2026-04-28,CAR-015,completed,1.5,10.9,61.8,48
SHP-001812,APT-001812,2026-04-28,CAR-012,completed,12.7,19.0,26.5,10
SHP-001813,APT-001813,2026-04-28,CAR-028,completed,15.6,11.9,108.4,50
SHP-001814,APT-001814,2026-04-28,CAR-006,completed,3.1,21.9,47.5,13
SHP-001815,APT-001815,2026-04-28,CAR-002,completed,2.4,3.7,22.9,5
SHP-001816,APT-001816,2026-04-28,CAR-023,completed,63.4,15.7,38.8,5
SHP-001817,APT-001817,2026-04-28,CAR-030,completed,23.6,20.8,34.3,1
SHP-001818,APT-001818,2026-04-29,CAR-030,completed,17.0,10.0,47.5,5
SHP-001819,APT-001819,2026-04-29,CAR-017,completed,5.9,11.6,40.6,19
SHP-001820,APT-001820,2026-04-29,CAR-015,completed,25.1,10.2,35.9,19
SHP-001821,APT-001821,2026-04-29,CAR-018,completed,0.9,15.6,47.6,6
SHP-001822,APT-001822,2026-04-29,CAR-002,completed,8.7,11.8,38.3,6
SHP-001823,APT-001823,2026-04-29,CAR-029,completed,31.2,19.6,36.8,9
SHP-001824,APT-001824,2026-04-29,CAR-014,completed,4.4,10.8,68.7,14
SHP-001825,APT-001825,2026-04-29,CAR-018,completed,0,3.3,81.7,39
SHP-001826,APT-001826,2026-04-29,CAR-012,completed,19.3,15.5,56.1,31
SHP-001827,APT-001827,2026-04-29,CAR-027,completed,89.2,39.4,108.4,36
SHP-001828,APT-001828,2026-04-29,CAR-012,completed,0,21.9,49.2,14
SHP-001829,APT-001829,2026-04-29,CAR-023,completed,99.9,38.4,40.9,9
SHP-001830,APT-001830,2026-04-29,CAR-020,completed,0,17.4,56.0,22
SHP-001831,APT-001831,2026-04-29,CAR-017,completed,0,18.3,55.9,20
SHP-001832,APT-001832,2026-04-29,CAR-016,completed,23.2,17.9,56.2,21
SHP-001833,APT-001833,2026-04-29,CAR-026,completed,25.1,9.1,84.4,50
SHP-001834,APT-001834,2026-04-29,CAR-014,completed,11.9,14.5,58.6,25
SHP-001835,APT-001835,2026-04-29,CAR-013,completed,0,5.0,40.2,23
SHP-001836,APT-001836,2026-04-29,CAR-018,completed,0,16.6,30.6,8
SHP-001837,APT-001837,2026-04-29,CAR-013,completed,0,13.7,51.9,13
SHP-001838,APT-001838,2026-04-29,CAR-028,completed,41.4,29.9,31.5,6
SHP-001839,APT-001839,2026-04-30,CAR-028,completed,25.0,17.6,70.9,19
SHP-001840,APT-001840,2026-04-30,CAR-007,completed,2.1,3.0,62.6,24
SHP-001841,APT-001841,2026-04-30,CAR-023,completed,67.7,25.0,27.6,9
SHP-001842,APT-001842,2026-04-30,CAR-002,completed,0,12.4,53.5,12
SHP-001843,APT-001843,2026-04-30,CAR-010,completed,16.1,23.9,96.7,49
SHP-001844,APT-001844,2026-04-30,CAR-026,completed,24.4,22.8,55.4,15
SHP-001845,APT-001845,2026-04-30,CAR-021,completed,10.6,5.1,70.6,17
SHP-001846,APT-001846,2026-04-30,CAR-028,completed,16.3,22.3,65.5,13
SHP-001847,APT-001847,2026-04-30,CAR-019,completed,7.9,14.1,60.2,43
SHP-001848,APT-001848,2026-04-30,CAR-004,completed,5.9,10.4,51.7,25
SHP-001849,APT-001849,2026-04-30,CAR-018,completed,0,10.7,23.1,3
SHP-001850,APT-001850,2026-04-30,CAR-023,completed,84.2,25.4,28.9,10
SHP-001851,APT-001851,2026-04-30,CAR-021,completed,11.9,10.3,34.7,3
SHP-001852,APT-001852,2026-04-30,CAR-002,completed,3.0,5.3,22.9,9
SHP-001853,APT-001853,2026-04-30,CAR-011,completed,0,20.0,23.5,6
SHP-001854,APT-001854,2026-04-30,CAR-017,completed,0,13.5,43.5,8
SHP-001855,APT-001855,2026-04-30,CAR-013,completed,20.1,23.0,38.4,8
SHP-001856,APT-001856,2026-04-30,CAR-026,completed,40.6,18.1,95.5,37
SHP-001857,APT-001857,2026-04-30,CAR-027,completed,0,3.4,91.1,34
SHP-001858,APT-001858,2026-04-30,CAR-002,completed,0,15.3,105.8,46
SHP-001859,APT-001859,2026-04-30,CAR-011,completed,1.5,19.3,22.0,9
SHP-001860,APT-001860,2026-04-30,CAR-003,completed,0,6.2,39.9,6
SHP-001861,APT-001861,2026-04-30,CAR-016,completed,5.9,13.6,36.5,9
SHP-001862,APT-001862,2026-04-30,CAR-020,completed,0,7.2,55.1,26
SHP-001863,APT-001863,2026-04-30,CAR-008,completed,23.5,13.6,121.3,28
SHP-001864,APT-001864,2026-04-30,CAR-030,completed,26.1,20.0,42.7,21
